Store,Dept,Date,FutureValue
1,22,2013-04-05,8752.489943387394
1,22,2013-04-12,8336.660484583057
1,22,2013-04-19,7981.694666581715
1,22,2013-04-26,8634.399493302411
1,22,2013-05-03,8022.021769102941
1,22,2013-05-10,8236.812040389104
1,22,2013-05-17,7763.085094157464
1,22,2013-05-24,7396.335602587368
1,22,2013-05-31,7135.483845420306
1,22,2013-06-07,7206.702425135726
1,22,2013-06-14,6970.392438895406
1,22,2013-06-21,6833.8811843631565
1,22,2013-06-28,6564.9247984919675
1,22,2013-07-05,7199.530406360721
1,22,2013-07-12,6667.036029557835
1,22,2013-07-19,6986.15095619968
1,22,2013-07-26,6763.460760077224
1,23,2012-11-02,21869.279737622433
1,23,2012-11-09,21852.684703940224
1,23,2012-11-16,21836.089670258018
1,23,2012-11-23,21819.49463657581
1,23,2012-11-30,21802.8996028936
1,23,2012-12-07,21786.304569211396
1,23,2012-12-14,21769.70953552919
1,23,2012-12-21,21753.114501846983
1,23,2012-12-28,21736.519468164774
1,23,2013-01-04,21719.924434482567
1,23,2013-01-11,21703.32940080036
1,23,2013-01-18,21686.73436711815
1,23,2013-01-25,21670.139333435945
1,23,2013-02-01,21653.54429975374
1,23,2013-02-08,21636.94926607153
1,23,2013-02-15,21620.354232389323
1,23,2013-02-22,21603.759198707117
1,23,2013-03-01,21587.16416502491
1,23,2013-03-08,21570.5691313427
1,23,2013-03-15,21553.974097660495
1,23,2013-03-22,21537.37906397829
1,23,2013-03-29,21520.78403029608
1,23,2013-04-05,21504.188996613873
1,23,2013-04-12,21487.593962931667
1,23,2013-04-19,21470.998929249457
1,23,2013-04-26,21454.40389556725
1,23,2013-05-03,21437.808861885045
1,23,2013-05-10,21421.213828202835
1,23,2013-05-17,21404.61879452063
1,23,2013-05-24,21388.023760838423
1,23,2013-05-31,21371.428727156217
1,23,2013-06-07,21354.833693474007
1,23,2013-06-14,21338.2386597918
1,23,2013-06-21,21321.643626109595
1,23,2013-06-28,21305.048592427385
1,23,2013-07-05,21288.45355874518
1,23,2013-07-12,21271.858525062973
1,23,2013-07-19,21255.263491380763
1,23,2013-07-26,21238.668457698557
1,24,2012-11-02,6178.0
1,24,2012-11-09,6219.0
1,24,2012-11-16,6259.0
1,24,2012-11-23,6360.0
1,24,2012-11-30,6381.0
1,24,2012-12-07,6448.0
1,24,2012-12-14,6517.0
1,24,2012-12-21,6575.0
1,24,2012-12-28,6669.0
1,24,2013-01-04,6768.0
1,24,2013-01-11,6874.0
1,24,2013-01-18,6969.0
1,24,2013-01-25,7081.0
1,24,2013-02-01,7164.0
1,24,2013-02-08,7254.0
1,24,2013-02-15,7326.0
1,24,2013-02-22,7373.0
1,24,2013-03-01,7351.0
1,24,2013-03-08,7299.0
1,24,2013-03-15,7103.0
1,24,2013-03-22,6770.0
1,24,2013-03-29,6548.0
1,24,2013-04-05,6597.0
1,24,2013-04-12,6653.0
1,24,2013-04-19,6710.0
1,24,2013-04-26,6791.0
1,24,2013-05-03,6773.0
1,24,2013-05-10,6740.0
1,24,2013-05-17,6788.0
1,24,2013-05-24,6777.0
1,24,2013-05-31,6797.0
1,24,2013-06-07,6817.0
1,24,2013-06-14,6837.0
1,24,2013-06-21,6853.0
1,24,2013-06-28,6869.0
1,24,2013-07-05,6884.0
1,24,2013-07-12,6896.0
1,24,2013-07-19,6907.0
1,24,2013-07-26,6916.0
1,25,2012-11-02,9940.0
1,25,2012-11-09,9843.0
1,25,2012-11-16,9834.0
1,25,2012-11-23,9809.0
1,25,2012-11-30,9680.0
1,25,2012-12-07,9662.0
1,25,2012-12-14,9650.0
1,25,2012-12-21,9613.0
1,25,2012-12-28,9547.0
1,25,2013-01-04,9513.0
1,25,2013-01-11,9485.0
1,25,2013-01-18,9473.0
1,25,2013-01-25,9470.0
1,25,2013-02-01,9406.0
1,25,2013-02-08,9444.0
1,25,2013-02-15,9452.0
1,25,2013-02-22,9483.0
1,25,2013-03-01,9465.0
1,25,2013-03-08,9494.0
1,25,2013-03-15,9484.0
1,25,2013-03-22,9445.0
1,25,2013-03-29,9416.0
1,25,2013-04-05,9483.0
1,25,2013-04-12,9550.0
1,25,2013-04-19,9611.0
1,25,2013-04-26,9677.0
1,25,2013-05-03,9626.0
1,25,2013-05-10,9597.0
1,25,2013-05-17,9628.0
1,25,2013-05-24,9578.0
1,25,2013-05-31,9566.0
1,25,2013-06-07,9556.0
1,25,2013-06-14,9547.0
1,25,2013-06-21,9537.0
1,25,2013-06-28,9533.0
1,25,2013-07-05,9528.0
1,25,2013-07-12,9524.0
1,25,2013-07-19,9521.0
1,25,2013-07-26,9520.0
1,26,2012-11-02,7279.634105001343
1,26,2012-11-09,7031.699546014833
1,26,2012-11-16,7552.535379787588
1,26,2012-11-23,7414.694942879578
1,26,2012-11-30,7631.8143198256985
1,26,2012-12-07,6996.619706721622
1,26,2012-12-14,7861.825907766528
1,26,2012-12-21,7545.557118008463
1,26,2012-12-28,8149.594683990138
1,26,2013-01-04,8261.076618564797
1,26,2013-01-11,7704.336796272131
1,26,2013-01-18,8115.665985912881
1,26,2013-01-25,7554.316660757293
1,26,2013-02-01,7367.247356562779
1,26,2013-02-08,7173.003312116636
1,26,2013-02-15,7495.381054072602
1,26,2013-02-22,7334.214763271881
1,26,2013-03-01,7336.381082659391
1,26,2013-03-08,7239.128561693427
1,26,2013-03-15,7029.784800547999
1,26,2013-03-22,6598.651132636882
1,26,2013-03-29,7283.661097464594
1,26,2013-04-05,6892.568060356727
1,26,2013-04-12,6723.58298041952
1,26,2013-04-19,6566.268519739317
1,26,2013-04-26,7032.898316584866
1,26,2013-05-03,6659.0127576067025
1,26,2013-05-10,6803.725268982667
1,26,2013-05-17,6430.109137546031
1,26,2013-05-24,5968.634141683471
1,26,2013-05-31,5952.787680844792
1,26,2013-06-07,6067.780573967322
1,26,2013-06-14,5889.059972408065
1,26,2013-06-21,5756.808991273658
1,26,2013-06-28,5598.160308507564
1,26,2013-07-05,5899.11453794445
1,26,2013-07-12,5743.392316307825
1,26,2013-07-19,5789.851519658203
1,26,2013-07-26,5597.463180740977
1,27,2012-11-02,1778.2526233928213
1,27,2012-11-09,1592.4985790748067
1,27,2012-11-16,1853.5583170352597
1,27,2012-11-23,1749.6992145533968
1,27,2012-11-30,1871.757192998849
1,27,2012-12-07,1502.1317467038805
1,27,2012-12-14,1980.0091276098542
1,27,2012-12-21,1756.28846274711
1,27,2012-12-28,2108.65635424902
1,27,2013-01-04,2204.671113643129
1,27,2013-01-11,1935.1394851479015
1,27,2013-01-18,2167.3320405454197
1,27,2013-01-25,1839.4384994773027
1,27,2013-02-01,1742.4824189126632
1,27,2013-02-08,1735.8931707189497
1,27,2013-02-15,1955.848550899572
1,27,2013-02-22,1937.3359012124724
1,27,2013-03-01,2007.6212152787484
1,27,2013-03-08,1919.7645726959036
1,27,2013-03-15,1777.9388496693114
1,27,2013-03-22,1524.0959073495917
1,27,2013-03-29,1913.8028719492106
1,27,2013-04-05,1675.648615804999
1,27,2013-04-12,1546.060067995303
1,27,2013-04-19,1408.6271770978528
1,27,2013-04-26,1655.5670975003488
1,27,2013-05-03,1422.4332209323002
1,27,2013-05-10,1509.0347686211041
1,27,2013-05-17,1332.3801622848841
1,27,2013-05-24,1092.0294900761014
1,27,2013-05-31,1065.986271024758
1,27,2013-06-07,1115.5625193393635
1,27,2013-06-14,1008.2519058988887
1,27,2013-06-21,961.4996210958752
1,27,2013-06-28,880.2322267067434
1,27,2013-07-05,1008.5656796223989
1,27,2013-07-12,905.9616720345762
1,27,2013-07-19,1027.0783293094983
1,27,2013-07-26,955.5379203491816
1,28,2012-11-02,571.9582417480265
1,28,2012-11-09,518.3777125814368
1,28,2012-11-16,607.9304165151666
1,28,2012-11-23,577.7939455686137
1,28,2012-11-30,617.2091507986561
1,28,2012-12-07,498.4886003196325
1,28,2012-12-14,654.9307634861107
1,28,2012-12-21,588.2792841755045
1,28,2012-12-28,700.2697858877777
1,28,2013-01-04,721.8626450544348
1,28,2013-01-11,626.8223139135353
1,28,2013-01-18,702.0321462774273
1,28,2013-01-25,597.1733084737443
1,28,2013-02-01,564.3809947428053
1,28,2013-02-08,546.7632583052346
1,28,2013-02-15,612.2514359584302
1,28,2013-02-22,594.4403303349645
1,28,2013-03-01,605.9858890410478
1,28,2013-03-08,581.4824103678989
1,28,2013-03-15,538.1593480162492
1,28,2013-03-22,456.7423988987657
1,28,2013-03-29,582.3534202157853
1,28,2013-04-05,490.08384563672325
1,28,2013-04-12,452.59404290223756
1,28,2013-04-19,415.2533605210715
1,28,2013-04-26,497.9444420681384
1,28,2013-05-03,425.52775074037754
1,28,2013-05-10,452.92213846564937
1,28,2013-05-17,390.39258536273974
1,28,2013-05-24,309.2893768418721
1,28,2013-05-31,303.3973329960254
1,28,2013-06-07,321.8054140311324
1,28,2013-06-14,287.910816209891
1,28,2013-06-21,268.5327605778921
1,28,2013-06-28,240.88845284301942
1,28,2013-07-05,288.81807226949377
1,28,2013-07-12,257.695366566496
1,28,2013-07-19,282.78774229923647
1,28,2013-07-26,253.98174224935792
1,29,2012-11-02,3976.42
1,29,2012-11-09,3976.42
1,29,2012-11-16,3976.42
1,29,2012-11-23,3976.42
1,29,2012-11-30,3976.42
1,29,2012-12-07,3976.42
1,29,2012-12-14,3976.42
1,29,2012-12-21,3976.42
1,29,2012-12-28,3976.42
1,29,2013-01-04,3976.42
1,29,2013-01-11,3976.42
1,29,2013-01-18,3976.42
1,29,2013-01-25,3976.42
1,29,2013-02-01,3976.42
1,29,2013-02-08,3976.42
1,29,2013-02-15,3976.42
1,29,2013-02-22,3976.42
1,29,2013-03-01,3976.42
1,29,2013-03-08,3976.42
1,29,2013-03-15,3976.42
1,29,2013-03-22,3976.42
1,29,2013-03-29,3976.42
1,29,2013-04-05,3976.42
1,29,2013-04-12,3976.42
1,29,2013-04-19,3976.42
1,29,2013-04-26,3976.42
1,29,2013-05-03,3976.42
1,29,2013-05-10,3976.42
1,29,2013-05-17,3976.42
1,29,2013-05-24,3976.42
1,29,2013-05-31,3976.42
1,29,2013-06-07,3976.42
1,29,2013-06-14,3976.42
1,29,2013-06-21,3976.42
1,29,2013-06-28,3976.42
1,29,2013-07-05,3976.42
1,29,2013-07-12,3976.42
1,29,2013-07-19,3976.42
1,29,2013-07-26,3976.42
1,30,2012-11-02,2992.0
1,30,2012-11-09,2967.0
1,30,2012-11-16,2960.0
1,30,2012-11-23,2965.0
1,30,2012-11-30,2904.0
1,30,2012-12-07,2915.0
1,30,2012-12-14,2910.0
1,30,2012-12-21,2905.0
1,30,2012-12-28,2870.0
1,30,2013-01-04,2844.0
1,30,2013-01-11,2847.0
1,30,2013-01-18,2849.0
1,30,2013-01-25,2830.0
1,30,2013-02-01,2822.0
1,30,2013-02-08,2825.0
1,30,2013-02-15,2826.0
1,30,2013-02-22,2821.0
1,30,2013-03-01,2808.0
1,30,2013-03-08,2789.0
1,30,2013-03-15,2771.0
1,30,2013-03-22,2740.0
1,30,2013-03-29,2729.0
1,30,2013-04-05,2731.0
1,30,2013-04-12,2752.0
1,30,2013-04-19,2778.0
1,30,2013-04-26,2804.0
1,30,2013-05-03,2813.0
1,30,2013-05-10,2832.0
1,30,2013-05-17,2842.0
1,30,2013-05-24,2842.0
1,30,2013-05-31,2837.0
1,30,2013-06-07,2833.0
1,30,2013-06-14,2828.0
1,30,2013-06-21,2824.0
1,30,2013-06-28,2821.0
1,30,2013-07-05,2818.0
1,30,2013-07-12,2814.0
1,30,2013-07-19,2811.0
1,30,2013-07-26,2809.0
1,31,2012-11-02,2207.0
1,31,2012-11-09,2243.0
1,31,2012-11-16,2275.0
1,31,2012-11-23,2318.0
1,31,2012-11-30,2350.0
1,31,2012-12-07,2377.0
1,31,2012-12-14,2418.0
1,31,2012-12-21,2470.0
1,31,2012-12-28,2512.0
1,31,2013-01-04,2548.0
1,31,2013-01-11,2593.0
1,31,2013-01-18,2632.0
1,31,2013-01-25,2683.0
1,31,2013-02-01,2736.0
1,31,2013-02-08,2732.0
1,31,2013-02-15,2736.0
1,31,2013-02-22,2711.0
1,31,2013-03-01,2657.0
1,31,2013-03-08,2594.0
1,31,2013-03-15,2517.0
1,31,2013-03-22,2368.0
1,31,2013-03-29,2219.0
1,31,2013-04-05,2244.0
1,31,2013-04-12,2274.0
1,31,2013-04-19,2301.0
1,31,2013-04-26,2344.0
1,31,2013-05-03,2354.0
1,31,2013-05-10,2391.0
1,31,2013-05-17,2421.0
1,31,2013-05-24,2456.0
1,31,2013-05-31,2464.0
1,31,2013-06-07,2472.0
1,31,2013-06-14,2479.0
1,31,2013-06-21,2484.0
1,31,2013-06-28,2489.0
1,31,2013-07-05,2493.0
1,31,2013-07-12,2495.0
1,31,2013-07-19,2496.0
1,31,2013-07-26,2495.0
1,32,2012-11-02,5432.0
1,32,2012-11-09,5736.0
1,32,2012-11-16,5713.0
1,32,2012-11-23,5808.0
1,32,2012-11-30,5721.0
1,32,2012-12-07,5682.0
1,32,2012-12-14,5732.0
1,32,2012-12-21,5731.0
1,32,2012-12-28,5734.0
1,32,2013-01-04,5720.0
1,32,2013-01-11,5719.0
1,32,2013-01-18,5727.0
1,32,2013-01-25,5726.0
1,32,2013-02-01,5725.0
1,32,2013-02-08,5723.0
1,32,2013-02-15,5724.0
1,32,2013-02-22,5725.0
1,32,2013-03-01,5724.0
1,32,2013-03-08,5724.0
1,32,2013-03-15,5724.0
1,32,2013-03-22,5724.0
1,32,2013-03-29,5724.0
1,32,2013-04-05,5724.0
1,32,2013-04-12,5724.0
1,32,2013-04-19,5724.0
1,32,2013-04-26,5724.0
1,32,2013-05-03,5724.0
1,32,2013-05-10,5724.0
1,32,2013-05-17,5724.0
1,32,2013-05-24,5724.0
1,32,2013-05-31,5724.0
1,32,2013-06-07,5724.0
1,32,2013-06-14,5724.0
1,32,2013-06-21,5724.0
1,32,2013-06-28,5724.0
1,32,2013-07-05,5724.0
1,32,2013-07-12,5724.0
1,32,2013-07-19,5724.0
1,32,2013-07-26,5724.0
1,33,2012-11-02,6089.0
1,33,2012-11-09,6124.0
1,33,2012-11-16,6171.0
1,33,2012-11-23,6256.0
1,33,2012-11-30,6308.0
1,33,2012-12-07,6355.0
1,33,2012-12-14,6429.0
1,33,2012-12-21,6453.0
1,33,2012-12-28,6515.0
1,33,2013-01-04,6567.0
1,33,2013-01-11,6641.0
1,33,2013-01-18,6731.0
1,33,2013-01-25,6806.0
1,33,2013-02-01,6858.0
1,33,2013-02-08,6932.0
1,33,2013-02-15,6955.0
1,33,2013-02-22,6950.0
1,33,2013-03-01,6899.0
1,33,2013-03-08,6826.0
1,33,2013-03-15,6693.0
1,33,2013-03-22,6475.0
1,33,2013-03-29,6291.0
1,33,2013-04-05,6336.0
1,33,2013-04-12,6401.0
1,33,2013-04-19,6459.0
1,33,2013-04-26,6530.0
1,33,2013-05-03,6522.0
1,33,2013-05-10,6484.0
1,33,2013-05-17,6529.0
1,33,2013-05-24,6537.0
1,33,2013-05-31,6552.0
1,33,2013-06-07,6567.0
1,33,2013-06-14,6581.0
1,33,2013-06-21,6592.0
1,33,2013-06-28,6602.0
1,33,2013-07-05,6610.0
1,33,2013-07-12,6617.0
1,33,2013-07-19,6622.0
1,33,2013-07-26,6626.0
1,34,2012-11-02,11368.796228070176
1,34,2012-11-09,11368.796228070176
1,34,2012-11-16,11368.796228070176
1,34,2012-11-23,11368.796228070176
1,34,2012-11-30,11368.796228070176
1,34,2012-12-07,11368.796228070176
1,34,2012-12-14,11368.796228070176
1,34,2012-12-21,11368.796228070176
1,34,2012-12-28,11368.796228070176
1,34,2013-01-04,11368.796228070176
1,34,2013-01-11,11368.796228070176
1,34,2013-01-18,11368.796228070176
1,34,2013-01-25,11368.796228070176
1,34,2013-02-01,11368.796228070176
1,34,2013-02-08,11368.796228070176
1,34,2013-02-15,11368.796228070176
1,34,2013-02-22,11368.796228070176
1,34,2013-03-01,11368.796228070176
1,34,2013-03-08,11368.796228070176
1,34,2013-03-15,11368.796228070176
1,34,2013-03-22,11368.796228070176
1,34,2013-03-29,11368.796228070176
1,34,2013-04-05,11368.796228070176
1,34,2013-04-12,11368.796228070176
1,34,2013-04-19,11368.796228070176
1,34,2013-04-26,11368.796228070176
1,34,2013-05-03,11368.796228070176
1,34,2013-05-10,11368.796228070176
1,34,2013-05-17,11368.796228070176
1,34,2013-05-24,11368.796228070176
1,34,2013-05-31,11368.796228070176
1,34,2013-06-07,11368.796228070176
1,34,2013-06-14,11368.796228070176
1,34,2013-06-21,11368.796228070176
1,34,2013-06-28,11368.796228070176
1,34,2013-07-05,11368.796228070176
1,34,2013-07-12,11368.796228070176
1,34,2013-07-19,11368.796228070176
1,34,2013-07-26,11368.796228070176
1,35,2012-11-02,2210.0
1,35,2012-11-09,2172.0
1,35,2012-11-16,2167.0
1,35,2012-11-23,2153.0
1,35,2012-11-30,2132.0
1,35,2012-12-07,2110.0
1,35,2012-12-14,2085.0
1,35,2012-12-21,2072.0
1,35,2012-12-28,2027.0
1,35,2013-01-04,2003.0
1,35,2013-01-11,1980.0
1,35,2013-01-18,1969.0
1,35,2013-01-25,1941.0
1,35,2013-02-01,1921.0
1,35,2013-02-08,1922.0
1,35,2013-02-15,1918.0
1,35,2013-02-22,1911.0
1,35,2013-03-01,1903.0
1,35,2013-03-08,1900.0
1,35,2013-03-15,1902.0
1,35,2013-03-22,1902.0
1,35,2013-03-29,1911.0
1,35,2013-04-05,1923.0
1,35,2013-04-12,1936.0
1,35,2013-04-19,1956.0
1,35,2013-04-26,1963.0
1,35,2013-05-03,1973.0
1,35,2013-05-10,1964.0
1,35,2013-05-17,1978.0
1,35,2013-05-24,1996.0
1,35,2013-05-31,1989.0
1,35,2013-06-07,1983.0
1,35,2013-06-14,1976.0
1,35,2013-06-21,1970.0
1,35,2013-06-28,1964.0
1,35,2013-07-05,1959.0
1,35,2013-07-12,1955.0
1,35,2013-07-19,1951.0
1,35,2013-07-26,1948.0
1,36,2012-11-02,1609.0
1,36,2012-11-09,1609.0
1,36,2012-11-16,1625.0
1,36,2012-11-23,1631.0
1,36,2012-11-30,1620.0
1,36,2012-12-07,1613.0
1,36,2012-12-14,1586.0
1,36,2012-12-21,1502.0
1,36,2012-12-28,1402.0
1,36,2013-01-04,1367.0
1,36,2013-01-11,1321.0
1,36,2013-01-18,1280.0
1,36,2013-01-25,1221.0
1,36,2013-02-01,1125.0
1,36,2013-02-08,1125.0
1,36,2013-02-15,1108.0
1,36,2013-02-22,1104.0
1,36,2013-03-01,1095.0
1,36,2013-03-08,1103.0
1,36,2013-03-15,1125.0
1,36,2013-03-22,1151.0
1,36,2013-03-29,1176.0
1,36,2013-04-05,1200.0
1,36,2013-04-12,1231.0
1,36,2013-04-19,1259.0
1,36,2013-04-26,1293.0
1,36,2013-05-03,1302.0
1,36,2013-05-10,1292.0
1,36,2013-05-17,1318.0
1,36,2013-05-24,1323.0
1,36,2013-05-31,1314.0
1,36,2013-06-07,1303.0
1,36,2013-06-14,1292.0
1,36,2013-06-21,1281.0
1,36,2013-06-28,1269.0
1,36,2013-07-05,1257.0
1,36,2013-07-12,1246.0
1,36,2013-07-19,1237.0
1,36,2013-07-26,1231.0
1,37,2012-11-02,2739.0
1,37,2012-11-09,2752.0
1,37,2012-11-16,2762.0
1,37,2012-11-23,2776.0
1,37,2012-11-30,2779.0
1,37,2012-12-07,2784.0
1,37,2012-12-14,2792.0
1,37,2012-12-21,2806.0
1,37,2012-12-28,2791.0
1,37,2013-01-04,2781.0
1,37,2013-01-11,2768.0
1,37,2013-01-18,2757.0
1,37,2013-01-25,2755.0
1,37,2013-02-01,2736.0
1,37,2013-02-08,2722.0
1,37,2013-02-15,2727.0
1,37,2013-02-22,2721.0
1,37,2013-03-01,2701.0
1,37,2013-03-08,2696.0
1,37,2013-03-15,2694.0
1,37,2013-03-22,2709.0
1,37,2013-03-29,2719.0
1,37,2013-04-05,2710.0
1,37,2013-04-12,2705.0
1,37,2013-04-19,2703.0
1,37,2013-04-26,2709.0
1,37,2013-05-03,2718.0
1,37,2013-05-10,2726.0
1,37,2013-05-17,2734.0
1,37,2013-05-24,2740.0
1,37,2013-05-31,2740.0
1,37,2013-06-07,2740.0
1,37,2013-06-14,2739.0
1,37,2013-06-21,2738.0
1,37,2013-06-28,2736.0
1,37,2013-07-05,2734.0
1,37,2013-07-12,2732.0
1,37,2013-07-19,2730.0
1,37,2013-07-26,2728.0
1,38,2012-11-02,75794.61143978007
1,38,2012-11-09,82023.06761171669
1,38,2012-11-16,81292.36643986004
1,38,2012-11-23,53274.87301361527
1,38,2012-11-30,77137.33664900283
1,38,2012-12-07,83686.16659779829
1,38,2012-12-14,73997.4037943776
1,38,2012-12-21,76247.78460797122
1,38,2012-12-28,76653.01403277087
1,38,2013-01-04,73990.34672973832
1,38,2013-01-11,76787.33486481915
1,38,2013-01-18,73027.663685497
1,38,2013-01-25,71545.29548803283
1,38,2013-02-01,76806.18021360156
1,38,2013-02-08,92429.58208500071
1,38,2013-02-15,113849.32418950746
1,38,2013-02-22,87126.69806563125
1,38,2013-03-01,77368.25664039876
1,38,2013-03-08,75657.03423475506
1,38,2013-03-15,73296.80924958059
1,38,2013-03-22,78705.15673714443
1,38,2013-03-29,79807.00475203751
1,38,2013-04-05,81042.81254947127
1,38,2013-04-12,74078.22587686755
1,38,2013-04-19,73084.78171005586
1,38,2013-04-26,71809.95849605543
1,38,2013-05-03,71577.05768834236
1,38,2013-05-10,80517.9072728493
1,38,2013-05-17,84412.4145874439
1,38,2013-05-24,76218.56887998612
1,38,2013-05-31,72374.29414878123
1,38,2013-06-07,76545.5000582211
1,38,2013-06-14,78747.5375043084
1,38,2013-06-21,77690.90801780838
1,38,2013-06-28,76844.34567888136
1,38,2013-07-05,74617.81684547848
1,38,2013-07-12,75193.92570285292
1,38,2013-07-19,76599.3273462222
1,38,2013-07-26,70557.4679527893
1,40,2012-11-02,58632.97114035088
1,40,2012-11-09,58632.97114035088
1,40,2012-11-16,58632.97114035088
1,40,2012-11-23,58632.97114035088
1,40,2012-11-30,58632.97114035088
1,40,2012-12-07,58632.97114035088
1,40,2012-12-14,58632.97114035088
1,40,2012-12-21,58632.97114035088
1,40,2012-12-28,58632.97114035088
1,40,2013-01-04,58632.97114035088
1,40,2013-01-11,58632.97114035088
1,40,2013-01-18,58632.97114035088
1,40,2013-01-25,58632.97114035088
1,40,2013-02-01,58632.97114035088
1,40,2013-02-08,58632.97114035088
1,40,2013-02-15,58632.97114035088
1,40,2013-02-22,58632.97114035088
1,40,2013-03-01,58632.97114035088
1,40,2013-03-08,58632.97114035088
1,40,2013-03-15,58632.97114035088
1,40,2013-03-22,58632.97114035088
1,40,2013-03-29,58632.97114035088
1,40,2013-04-05,58632.97114035088
1,40,2013-04-12,58632.97114035088
1,40,2013-04-19,58632.97114035088
1,40,2013-04-26,58632.97114035088
1,40,2013-05-03,58632.97114035088
1,40,2013-05-10,58632.97114035088
1,40,2013-05-17,58632.97114035088
1,40,2013-05-24,58632.97114035088
1,40,2013-05-31,58632.97114035088
1,40,2013-06-07,58632.97114035088
1,40,2013-06-14,58632.97114035088
1,40,2013-06-21,58632.97114035088
1,40,2013-06-28,58632.97114035088
1,40,2013-07-05,58632.97114035088
1,40,2013-07-12,58632.97114035088
1,40,2013-07-19,58632.97114035088
1,40,2013-07-26,58632.97114035088
1,41,2012-11-02,1079.768589955086
1,41,2012-11-09,790.7352768923042
1,41,2012-11-16,538.5486185483205
1,41,2012-11-23,641.5329694392474
1,41,2012-11-30,1075.3542499432067
1,41,2012-12-07,522.6888903031994
1,41,2012-12-14,437.13281490853944
1,41,2012-12-21,467.35711573722176
1,41,2012-12-28,735.4124195380542
1,41,2013-01-04,483.5622771914024
1,41,2013-01-11,405.8859983416012
1,41,2013-01-18,543.3625351003946
1,41,2013-01-25,1086.9288237338656
1,41,2013-02-01,797.8955106710837
1,41,2013-02-08,545.7088523271
1,41,2013-02-15,648.6932032180268
1,41,2013-02-22,1082.5144837219862
1,41,2013-03-01,529.8491240819789
1,41,2013-03-08,444.29304868731884
1,41,2013-03-15,474.5173495160012
1,41,2013-03-22,742.5726533168337
1,41,2013-03-29,490.7225109701818
1,41,2013-04-05,413.04623212038064
1,41,2013-04-12,550.522768879174
1,41,2013-04-19,1094.089057512645
1,41,2013-04-26,805.0557444498631
1,41,2013-05-03,552.8690861058794
1,41,2013-05-10,655.8534369968063
1,41,2013-05-17,1089.6747175007656
1,41,2013-05-24,537.0093578607583
1,41,2013-05-31,451.4532824660983
1,41,2013-06-07,481.6775832947807
1,41,2013-06-14,749.732887095613
1,41,2013-06-21,497.8827447489613
1,41,2013-06-28,420.2064658991601
1,41,2013-07-05,557.6830026579535
1,41,2013-07-12,1101.2492912914245
1,41,2013-07-19,812.2159782286426
1,41,2013-07-26,560.0293198846588
1,42,2012-11-02,7869.890877122216
1,42,2012-11-09,8052.021147674029
1,42,2012-11-16,7866.3021026624265
1,42,2012-11-23,7558.495985991229
1,42,2012-11-30,7605.106272180993
1,42,2012-12-07,7830.0105036041605
1,42,2012-12-14,7693.4271855590705
1,42,2012-12-21,7791.749310176975
1,42,2012-12-28,7918.261226965119
1,42,2013-01-04,7563.557769867143
1,42,2013-01-11,7754.396775329571
1,42,2013-01-18,7649.393290702195
1,42,2013-01-25,7561.627568610319
1,42,2013-02-01,8588.746921944752
1,42,2013-02-08,9294.661650581009
1,42,2013-02-15,10273.029211396428
1,42,2013-02-22,8735.649766160228
1,42,2013-03-01,7852.939673334045
1,42,2013-03-08,7700.972495399321
1,42,2013-03-15,7739.709075887085
1,42,2013-03-22,8167.71156115564
1,42,2013-03-29,7932.7244872086985
1,42,2013-04-05,7940.047013096755
1,42,2013-04-12,7672.730530055706
1,42,2013-04-19,7649.870975485315
1,42,2013-04-26,7616.632957424167
1,42,2013-05-03,7596.525074560249
1,42,2013-05-10,7727.42619486355
1,42,2013-05-17,8179.610473825613
1,42,2013-05-24,7888.523018101183
1,42,2013-05-31,7598.356202438865
1,42,2013-06-07,7670.343494685771
1,42,2013-06-14,8194.754391587274
1,42,2013-06-21,7969.395867015091
1,42,2013-06-28,7797.216675061232
1,42,2013-07-05,8116.174128443896
1,42,2013-07-12,7801.027907954166
1,42,2013-07-19,7657.902713859168
1,42,2013-07-26,7534.963064285663
1,44,2012-11-02,5098.0
1,44,2012-11-09,5137.0
1,44,2012-11-16,5180.0
1,44,2012-11-23,5213.0
1,44,2012-11-30,5207.0
1,44,2012-12-07,5175.0
1,44,2012-12-14,5172.0
1,44,2012-12-21,5169.0
1,44,2012-12-28,5212.0
1,44,2013-01-04,5240.0
1,44,2013-01-11,5258.0
1,44,2013-01-18,5305.0
1,44,2013-01-25,5338.0
1,44,2013-02-01,5380.0
1,44,2013-02-08,5411.0
1,44,2013-02-15,5424.0
1,44,2013-02-22,5454.0
1,44,2013-03-01,5478.0
1,44,2013-03-08,5505.0
1,44,2013-03-15,5537.0
1,44,2013-03-22,5529.0
1,44,2013-03-29,5523.0
1,44,2013-04-05,5532.0
1,44,2013-04-12,5537.0
1,44,2013-04-19,5532.0
1,44,2013-04-26,5449.0
1,44,2013-05-03,5446.0
1,44,2013-05-10,5427.0
1,44,2013-05-17,5395.0
1,44,2013-05-24,5353.0
1,44,2013-05-31,5362.0
1,44,2013-06-07,5370.0
1,44,2013-06-14,5377.0
